Season,BeforeRound,DriverId,Points,Position
2024,10,hamilton,48.0,8
2024,10,alonso,41.0,9
2024,10,tsunoda,18.0,10
2024,10,stroll,17.0,11
2024,10,bearman,6.0,12
2024,10,ricciardo,4.0,13
2024,10,hulkenberg,4.0,13
2024,10,gasly,3.0,15
2024,10,albon,2.0,16
2024,10,ocon,2.0,16
2024,10,kevin_magnussen,1.0,18
2024,10,zhou,0.0,19
2024,10,bottas,0.0,19
2024,10,sargeant,0.0,19
2024,11,max_verstappen,203.0,1
2024,11,norris,147.0,2
2024,11,leclerc,136.0,3
2024,11,sainz,108.0,4
2024,11,perez,99.0,5
2024,11,piastri,82.0,6
2024,11,russell,80.0,7
2024,11,hamilton,63.0,8
2024,11,alonso,41.0,9
2024,11,tsunoda,18.0,10
2024,11,stroll,17.0,11
2024,11,bearman,6.0,12
2024,11,gasly,5.0,13
2024,11,ricciardo,4.0,14
2024,11,hulkenberg,4.0,14
2024,11,ocon,3.0,16
2024,11,albon,2.0,17
2024,11,kevin_magnussen,1.0,18
2024,11,zhou,0.0,19
2024,11,bottas,0.0,19
2024,11,sargeant,0.0,19
2024,12,max_verstappen,213.0,1
2024,12,norris,147.0,2
2024,12,leclerc,136.0,3
2024,12,sainz,123.0,4
2024,12,perez,105.0,5
2024,12,russell,105.0,5
2024,12,piastri,100.0,7
2024,12,hamilton,75.0,8
2024,12,alonso,41.0,9
2024,12,tsunoda,18.0,10
2024,12,stroll,17.0,11
2024,12,hulkenberg,12.0,12
2024,12,ricciardo,6.0,13
2024,12,gasly,6.0,13
2024,12,bearman,6.0,13
2024,12,kevin_magnussen,5.0,16
2024,12,ocon,3.0,17
2024,12,albon,2.0,18
2024,12,zhou,0.0,19
2024,12,bottas,0.0,19
2024,12,sargeant,0.0,19
2024,13,max_verstappen,231.0,1
2024,13,norris,162.0,2
2024,13,leclerc,136.0,3
2024,13,sainz,134.0,4
2024,13,piastri,112.0,5
2024,13,perez,105.0,6
2024,13,russell,105.0,6
2024,13,hamilton,100.0,8
2024,13,alonso,45.0,9
2024,13,stroll,23.0,10
2024,13,hulkenberg,20.0,11
2024,13,tsunoda,19.0,12
2024,13,ricciardo,6.0,13
2024,13,gasly,6.0,13
2024,13,bearman,6.0,13
2024,13,kevin_magnussen,5.0,16
2024,13,albon,4.0,17
2024,13,ocon,3.0,18
2024,13,zhou,0.0,19
2024,13,bottas,0.0,19
2024,13,sargeant,0.0,19
2024,14,max_verstappen,241.0,1
2024,14,norris,180.0,2
2024,14,leclerc,148.0,3
2024,14,sainz,142.0,4
2024,14,piastri,137.0,5
2024,14,hamilton,115.0,6
2024,14,perez,111.0,7
2024,14,russell,110.0,8
2024,14,alonso,45.0,9
2024,14,stroll,24.0,10
2024,14,tsunoda,21.0,11
2024,14,hulkenberg,20.0,12
2024,14,ricciardo,6.0,13
2024,14,gasly,6.0,13
2024,14,bearman,6.0,13
2024,14,kevin_magnussen,5.0,16
2024,14,albon,4.0,17
2024,14,ocon,3.0,18
2024,14,zhou,0.0,19
2024,14,bottas,0.0,19
2024,14,sargeant,0.0,19
2024,15,max_verstappen,253.0,1
2024,15,norris,190.0,2
2024,15,leclerc,163.0,3
2024,15,piastri,155.0,4
2024,15,sainz,150.0,5
2024,15,hamilton,140.0,6
2024,15,perez,118.0,7
2024,15,russell,110.0,8
2024,15,alonso,49.0,9
2024,15,stroll,24.0,10
2024,15,tsunoda,21.0,11
2024,15,hulkenberg,20.0,12
2024,15,ricciardo,7.0,13
2024,15,gasly,6.0,14
2024,15,bearman,6.0,14
2024,15,kevin_magnussen,5.0,16
2024,15,ocon,5.0,16
2024,15,albon,4.0,18
2024,15,zhou,0.0,19
2024,15,bottas,0.0,19
2024,15,sargeant,0.0,19
2024,16,max_verstappen,271.0,1
2024,16,norris,216.0,2
2024,16,leclerc,178.0,3
2024,16,piastri,167.0,4
2024,16,sainz,160.0,5
2024,16,hamilton,144.0,6
2024,16,perez,126.0,7
2024,16,russell,116.0,8
2024,16,alonso,50.0,9
2024,16,stroll,24.0,10
2024,16,tsunoda,21.0,11
2024,16,hulkenberg,20.0,12
2024,16,gasly,8.0,13
2024,16,ricciardo,7.0,14
2024,16,bearman,6.0,15
2024,16,kevin_magnussen,5.0,16
2024,16,ocon,5.0,16
2024,16,albon,4.0,18
2024,16,zhou,0.0,19
2024,16,bottas,0.0,19
2024,16,sargeant,0.0,19
2024,17,max_verstappen,279.0,1
2024,17,norris,232.0,2
2024,17,leclerc,203.0,3
2024,17,piastri,185.0,4
2024,17,sainz,172.0,5
2024,17,hamilton,154.0,6
2024,17,perez,130.0,7
2024,17,russell,122.0,8
2024,17,alonso,50.0,9
2024,17,stroll,24.0,10
2024,17,tsunoda,21.0,11
2024,17,hulkenberg,20.0,12
2024,17,gasly,8.0,13
2024,17,ricciardo,7.0,14
2024,17,kevin_magnussen,6.0,15
2024,17,albon,6.0,15
2024,17,bearman,6.0,15
2024,17,ocon,5.0,18
2024,17,zhou,0.0,19
2024,17,bottas,0.0,19
2024,17,sargeant,0.0,19
2024,17,colapinto,0.0,19
2024,18,max_verstappen,289.0,1
2024,18,norris,245.0,2
2024,18,leclerc,221.0,3
2024,18,piastri,210.0,4
2024,18,sainz,172.0,5
2024,18,hamilton,156.0,6
2024,18,russell,137.0,7
2024,18,perez,130.0,8
2024,18,alonso,58.0,9
2024,18,stroll,24.0,10
2024,18,tsunoda,21.0,11
2024,18,hulkenberg,20.0,12
2024,18,albon,12.0,13
2024,18,gasly,8.0,14
2024,18,ricciardo,7.0,15
2024,18,bearman,7.0,15
2024,18,kevin_magnussen,6.0,17
2024,18,ocon,5.0,18
2024,18,colapinto,4.0,19
2024,18,zhou,0.0,20
2024,18,bottas,0.0,20
2024,18,sargeant,0.0,20
2024,19,max_verstappen,307.0,1
2024,19,norris,270.0,2
2024,19,leclerc,231.0,3
2024,19,piastri,225.0,4
2024,19,sainz,178.0,5
2024,19,hamilton,164.0,6
2024,19,russell,149.0,7
2024,19,perez,131.0,8
2024,19,alonso,62.0,9
2024,19,stroll,24.0,10
2024,19,hulkenberg,22.0,11
2024,19,tsunoda,21.0,12
2024,19,albon,12.0,13
2024,19,gasly,8.0,14
2024,19,ricciardo,7.0,15
2024,19,bearman,7.0,15
2024,19,kevin_magnussen,6.0,17
2024,19,ocon,5.0,18
2024,19,colapinto,4.0,19
2024,19,zhou,0.0,20
2024,19,bottas,0.0,20
2024,19,sargeant,0.0,20
2024,20,max_verstappen,322.0,1
2024,20,norris,282.0,2
2024,20,leclerc,256.0,3
2024,20,piastri,235.0,4
2024,20,sainz,196.0,5
2024,20,hamilton,164.0,6
2024,20,russell,157.0,7
2024,20,perez,137.0,8
2024,20,alonso,62.0,9
2024,20,hulkenberg,26.0,10
2024,20,stroll,24.0,11
2024,20,tsunoda,21.0,12
2024,20,albon,12.0,13
2024,20,gasly,8.0,14
2024,20,ricciardo,7.0,15
2024,20,bearman,7.0,15
2024,20,kevin_magnussen,6.0,17
2024,20,ocon,5.0,18
2024,20,colapinto,5.0,18
2024,20,lawson,2.0,20
2024,20,zhou,0.0,21
2024,20,bottas,0.0,21
2024,20,sargeant,0.0,21
2024,21,max_verstappen,330.0,1
2024,21,norris,300.0,2
2024,21,leclerc,272.0,3
2024,21,piastri,239.0,4
2024,21,sainz,221.0,5
2024,21,hamilton,176.0,6
2024,21,russell,167.0,7
2024,21,perez,137.0,8
2024,21,alonso,62.0,9
2024,21,hulkenberg,28.0,10
2024,21,stroll,24.0,11
2024,21,tsunoda,21.0,12
2024,21,kevin_magnussen,12.0,13
2024,21,albon,12.0,13
2024,21,gasly,9.0,15
2024,21,ricciardo,7.0,16
2024,21,bearman,7.0,16
2024,21,ocon,5.0,18
2024,21,colapinto,5.0,18
2024,21,lawson,2.0,20
2024,21,zhou,0.0,21
2024,21,bottas,0.0,21
2024,21,sargeant,0.0,21
2024,22,max_verstappen,356.0,1
2024,22,norris,308.0,2
2024,22,leclerc,282.0,3
2024,22,piastri,243.0,4
2024,22,sainz,221.0,5
2024,22,russell,179.0,6
2024,22,hamilton,177.0,7
2024,22,perez,137.0,8
2024,22,alonso,62.0,9
2024,22,hulkenberg,28.0,10
2024,22,tsunoda,27.0,11
2024,22,stroll,24.0,12
2024,22,gasly,24.0,12
2024,22,ocon,23.0,14
2024,22,kevin_magnussen,12.0,15
2024,22,albon,12.0,15
2024,22,ricciardo,7.0,17
2024,22,bearman,7.0,17
2024,22,colapinto,5.0,19
2024,22,lawson,4.0,20
2024,22,zhou,0.0,21
2024,22,bottas,0.0,21
2024,22,sargeant,0.0,21
2024,23,max_verstappen,366.0,1
2024,23,norris,317.0,2
2024,23,leclerc,294.0,3
2024,23,piastri,249.0,4
2024,23,sainz,236.0,5
2024,23,russell,204.0,6
2024,23,hamilton,195.0,7
2024,23,perez,138.0,8
2024,23,alonso,62.0,9
2024,23,hulkenberg,32.0,10
2024,23,tsunoda,29.0,11
2024,23,stroll,24.0,12
2024,23,gasly,24.0,12
2024,23,ocon,23.0,14
2024,23,kevin_magnussen,12.0,15
2024,23,albon,12.0,15
2024,23,ricciardo,7.0,17
2024,23,bearman,7.0,17
2024,23,colapinto,5.0,19
2024,23,lawson,4.0,20
2024,23,zhou,0.0,21
2024,23,bottas,0.0,21
2024,23,sargeant,0.0,21
2024,24,max_verstappen,391.0,1
2024,24,norris,319.0,2
2024,24,leclerc,312.0,3
2024,24,piastri,264.0,4
2024,24,sainz,244.0,5
2024,24,russell,216.0,6
2024,24,hamilton,195.0,7
2024,24,perez,138.0,8
2024,24,alonso,68.0,9
2024,24,gasly,34.0,10
2024,24,hulkenberg,32.0,11
2024,24,tsunoda,29.0,12
2024,24,stroll,24.0,13
2024,24,ocon,23.0,14
2024,24,kevin_magnussen,14.0,15
2024,24,albon,12.0,16
2024,24,ricciardo,7.0,17
2024,24,bearman,7.0,17
2024,24,colapinto,5.0,19
2024,24,zhou,4.0,20
2024,24,lawson,4.0,20
2024,24,bottas,0.0,22
2024,24,sargeant,0.0,22
2025,2,norris,25.0,1
2025,2,max_verstappen,18.0,2
2025,2,russell,15.0,3
2025,2,antonelli,12.0,4
2025,2,albon,10.0,5
2025,2,stroll,8.0,6
2025,2,hulkenberg,6.0,7
2025,2,leclerc,4.0,8
2025,2,piastri,2.0,9
2025,2,hamilton,1.0,10
2025,2,gasly,0.0,11
2025,2,tsunoda,0.0,11
2025,2,ocon,0.0,11
2025,2,bearman,0.0,11
2025,2,lawson,0.0,11
2025,2,bortoleto,0.0,11
2025,2,alonso,0.0,11
2025,2,sainz,0.0,11
2025,2,doohan,0.0,11
2025,2,hadjar,0.0,11
2025,3,norris,43.0,1
2025,3,max_verstappen,30.0,2
2025,3,russell,30.0,2
2025,3,piastri,27.0,4
2025,3,antonelli,20.0,5
2025,3,albon,16.0,6
2025,3,stroll,10.0,7
2025,3,ocon,10.0,7
2025,3,hulkenberg,6.0,9
2025,3,leclerc,4.0,10
2025,3,bearman,4.0,10
2025,3,hamilton,1.0,12
2025,3,sainz,1.0,12
2025,3,gasly,0.0,14
2025,3,tsunoda,0.0,14
2025,3,lawson,0.0,14
2025,3,bortoleto,0.0,14
2025,3,alonso,0.0,14
2025,3,doohan,0.0,14
2025,3,hadjar,0.0,14
2025,4,norris,61.0,1
2025,4,max_verstappen,55.0,2
2025,4,piastri,42.0,3
2025,4,russell,40.0,4
2025,4,antonelli,28.0,5
2025,4,albon,18.0,6
2025,4,leclerc,16.0,7
2025,4,stroll,10.0,8
2025,4,ocon,10.0,8
2025,4,hamilton,7.0,10
2025,4,hulkenberg,6.0,11
2025,4,bearman,5.0,12
2025,4,hadjar,4.0,13
2025,4,sainz,1.0,14
2025,4,gasly,0.0,15
2025,4,tsunoda,0.0,15
2025,4,lawson,0.0,15
2025,4,bortoleto,0.0,15
2025,4,alonso,0.0,15
2025,4,doohan,0.0,15
2025,5,norris,76.0,1
2025,5,piastri,67.0,2
2025,5,max_verstappen,63.0,3
2025,5,russell,58.0,4
2025,5,antonelli,28.0,5
2025,5,leclerc,28.0,5
2025,5,albon,18.0,7
2025,5,hamilton,17.0,8
2025,5,ocon,14.0,9
2025,5,stroll,10.0,10
2025,5,hulkenberg,6.0,11
2025,5,gasly,6.0,11
2025,5,bearman,6.0,11
2025,5,hadjar,4.0,14
2025,5,tsunoda,2.0,15
2025,5,sainz,1.0,16
2025,5,lawson,0.0,17
2025,5,bortoleto,0.0,17
2025,5,alonso,0.0,17
2025,5,doohan,0.0,17
2025,6,piastri,92.0,1
2025,6,norris,88.0,2
2025,6,max_verstappen,81.0,3
2025,6,russell,68.0,4
2025,6,leclerc,43.0,5
2025,6,antonelli,36.0,6
2025,6,hamilton,23.0,7
2025,6,albon,20.0,8
2025,6,ocon,14.0,9
2025,6,stroll,10.0,10
2025,6,hulkenberg,6.0,11
2025,6,gasly,6.0,11
2025,6,bearman,6.0,11
2025,6,sainz,5.0,14
2025,6,hadjar,5.0,14
2025,6,tsunoda,2.0,16
2025,6,lawson,0.0,17
2025,6,bortoleto,0.0,17
2025,6,alonso,0.0,17
2025,6,doohan,0.0,17
2025,7,piastri,117.0,1
2025,7,norris,106.0,2
2025,7,max_verstappen,93.0,3
2025,7,russell,83.0,4
2025,7,leclerc,49.0,5
2025,7,antonelli,44.0,6
2025,7,albon,30.0,7
2025,7,hamilton,27.0,8
2025,7,ocon,14.0,9
2025,7,stroll,10.0,10
2025,7,sainz,7.0,11
2025,7,hulkenberg,6.0,12
2025,7,gasly,6.0,12
2025,7,bearman,6.0,12
2025,7,hadjar,5.0,15
2025,7,tsunoda,3.0,16
2025,7,lawson,0.0,17
2025,7,bortoleto,0.0,17
2025,7,alonso,0.0,17
2025,7,doohan,0.0,17
2025,8,piastri,132.0,1
2025,8,norris,124.0,2
2025,8,max_verstappen,118.0,3
2025,8,russell,89.0,4
2025,8,leclerc,57.0,5
2025,8,antonelli,44.0,6
2025,8,albon,40.0,7
2025,8,hamilton,39.0,8
2025,8,ocon,14.0,9
2025,8,sainz,11.0,10
2025,8,stroll,10.0,11
2025,8,hadjar,7.0,12
2025,8,hulkenberg,6.0,13
2025,8,gasly,6.0,13
2025,8,bearman,6.0,13
2025,8,tsunoda,4.0,16
2025,8,lawson,0.0,17
2025,8,bortoleto,0.0,17
2025,8,alonso,0.0,17
2025,8,doohan,0.0,17
2025,8,colapinto,0.0,17
2025,9,norris,149.0,1
2025,9,piastri,147.0,2
2025,9,max_verstappen,130.0,3
2025,9,russell,89.0,4
2025,9,leclerc,75.0,5
2025,9,hamilton,49.0,6
2025,9,antonelli,44.0,7
2025,9,albon,42.0,8
2025,9,ocon,20.0,9
2025,9,hadjar,15.0,10
2025,9,sainz,12.0,11
2025,9,stroll,10.0,12
2025,9,hulkenberg,6.0,13
2025,9,gasly,6.0,13
2025,9,bearman,6.0,13
2025,9,tsunoda,4.0,16
2025,9,lawson,4.0,16
2025,9,bortoleto,0.0,18
2025,9,alonso,0.0,18
2025,9,doohan,0.0,18
2025,9,colapinto,0.0,18
2025,10,piastri,172.0,1
2025,10,norris,167.0,2
2025,10,max_verstappen,131.0,3
2025,10,russell,101.0,4
2025,10,leclerc,90.0,5
2025,10,hamilton,57.0,6
2025,10,antonelli,44.0,7
2025,10,albon,42.0,8
2025,10,hadjar,21.0,9
2025,10,ocon,20.0,10
2025,10,hulkenberg,16.0,11
2025,10,sainz,12.0,12
2025,10,stroll,10.0,13
2025,10,gasly,10.0,13
2025,10,bearman,6.0,15
2025,10,tsunoda,4.0,16
2025,10,lawson,4.0,16
2025,10,alonso,2.0,18
2025,10,bortoleto,0.0,19
2025,10,doohan,0.0,19
2025,10,colapinto,0.0,19
2025,11,piastri,184.0,1
2025,11,norris,167.0,2
2025,11,max_verstappen,149.0,3
2025,11,russell,126.0,4
2025,11,leclerc,100.0,5
2025,11,hamilton,65.0,6
2025,11,antonelli,59.0,7
2025,11,albon,42.0,8
2025,11,ocon,22.0,9
2025,11,hadjar,21.0,10
2025,11,hulkenberg,20.0,11
2025,11,sainz,13.0,12
2025,11,stroll,10.0,13
2025,11,gasly,10.0,13
2025,11,alonso,8.0,15
2025,11,bearman,6.0,16
2025,11,tsunoda,4.0,17
2025,11,lawson,4.0,17
2025,11,bortoleto,0.0,19
2025,11,doohan,0.0,19
2025,11,colapinto,0.0,19
2025,12,piastri,202.0,1
2025,12,norris,192.0,2
2025,12,max_verstappen,149.0,3
2025,12,russell,136.0,4
2025,12,leclerc,115.0,5
2025,12,hamilton,77.0,6
2025,12,antonelli,59.0,7
2025,12,albon,42.0,8
2025,12,ocon,23.0,9
2025,12,hulkenberg,22.0,10
2025,12,hadjar,21.0,11
2025,12,alonso,14.0,12
2025,12,sainz,13.0,13
2025,12,lawson,12.0,14
2025,12,stroll,10.0,15
2025,12,gasly,10.0,15
2025,12,bearman,6.0,17
2025,12,tsunoda,4.0,18
2025,12,bortoleto,4.0,18
2025,12,doohan,0.0,20
2025,12,colapinto,0.0,20
2025,13,piastri,220.0,1
2025,13,norris,217.0,2
2025,13,max_verstappen,159.0,3
2025,13,russell,137.0,4
2025,13,leclerc,115.0,5
2025,13,hamilton,89.0,6
2025,13,antonelli,59.0,7
2025,13,albon,46.0,8
2025,13,hulkenberg,37.0,9
2025,13,ocon,23.0,10
2025,13,hadjar,21.0,11
2025,13,gasly,18.0,12
2025,13,stroll,16.0,13
2025,13,alonso,16.0,13
2025,13,sainz,13.0,15
2025,13,lawson,12.0,16
2025,13,bearman,6.0,17
2025,13,tsunoda,4.0,18
2025,13,bortoleto,4.0,18
2025,13,doohan,0.0,20
2025,13,colapinto,0.0,20
2025,14,piastri,245.0,1
2025,14,norris,235.0,2
2025,14,max_verstappen,171.0,3
2025,14,russell,147.0,4
2025,14,leclerc,130.0,5
2025,14,hamilton,95.0,6
2025,14,antonelli,59.0,7
2025,14,albon,54.0,8
2025,14,hulkenberg,37.0,9
2025,14,ocon,23.0,10
2025,14,hadjar,21.0,11
2025,14,gasly,19.0,12
2025,14,stroll,16.0,13
2025,14,lawson,16.0,13
2025,14,alonso,16.0,13
2025,14,sainz,13.0,16
2025,14,bearman,6.0,17
2025,14,bortoleto,6.0,17
2025,14,tsunoda,4.0,19
2025,14,doohan,0.0,20
2025,14,colapinto,0.0,20
2025,15,piastri,263.0,1
2025,15,norris,260.0,2
2025,15,max_verstappen,173.0,3
2025,15,russell,162.0,4
2025,15,leclerc,142.0,5
2025,15,hamilton,95.0,6
2025,15,antonelli,60.0,7
2025,15,albon,54.0,8
2025,15,hulkenberg,37.0,9
2025,15,alonso,26.0,10
2025,15,ocon,23.0,11
2025,15,stroll,22.0,12
2025,15,hadjar,21.0,13
2025,15,lawson,20.0,14
2025,15,gasly,19.0,15
2025,15,bortoleto,14.0,16
2025,15,sainz,13.0,17
2025,15,bearman,6.0,18
2025,15,tsunoda,4.0,19
2025,15,doohan,0.0,20
2025,15,colapinto,0.0,20
2025,16,piastri,288.0,1
2025,16,norris,260.0,2
2025,16,max_verstappen,191.0,3
2025,16,russell,174.0,4
2025,16,leclerc,142.0,5
2025,16,hamilton,95.0,6
2025,16,albon,64.0,7
2025,16,antonelli,60.0,8
2025,16,hulkenberg,37.0,9
2025,16,hadjar,36.0,10
2025,16,alonso,30.0,11
2025,16,stroll,28.0,12
2025,16,ocon,24.0,13
2025,16,lawson,20.0,14
2025,16,gasly,19.0,15
2025,16,bearman,14.0,16
2025,16,bortoleto,14.0,16
2025,16,sainz,13.0,18
2025,16,tsunoda,6.0,19
2025,16,doohan,0.0,20
2025,16,colapinto,0.0,20
2025,17,piastri,303.0,1
2025,17,norris,278.0,2
2025,17,max_verstappen,216.0,3
2025,17,russell,184.0,4
2025,17,leclerc,154.0,5
2025,17,hamilton,103.0,6
2025,17,albon,70.0,7
2025,17,antonelli,62.0,8
2025,17,hulkenberg,37.0,9
2025,17,hadjar,37.0,9
2025,17,alonso,30.0,11
2025,17,stroll,28.0,12
2025,17,ocon,24.0,13
2025,17,lawson,20.0,14
2025,17,gasly,19.0,15
2025,17,bortoleto,18.0,16
2025,17,bearman,14.0,17
2025,17,sainz,13.0,18
2025,17,tsunoda,6.0,19
2025,17,doohan,0.0,20
2025,17,colapinto,0.0,20
2025,18,piastri,303.0,1
2025,18,norris,284.0,2
2025,18,max_verstappen,241.0,3
2025,18,russell,202.0,4
2025,18,leclerc,156.0,5
2025,18,hamilton,107.0,6
2025,18,antonelli,74.0,7
2025,18,albon,70.0,8
2025,18,hadjar,38.0,9
2025,18,hulkenberg,37.0,10
2025,18,lawson,30.0,11
2025,18,alonso,30.0,11
2025,18,stroll,28.0,13
2025,18,sainz,28.0,13
2025,18,ocon,24.0,15
2025,18,gasly,19.0,16
2025,18,bortoleto,18.0,17
2025,18,tsunoda,14.0,18
2025,18,bearman,14.0,18
2025,18,doohan,0.0,20
2025,18,colapinto,0.0,20
2025,19,piastri,315.0,1
2025,19,norris,299.0,2
2025,19,max_verstappen,259.0,3
2025,19,russell,227.0,4
2025,19,leclerc,164.0,5
2025,19,hamilton,111.0,6
2025,19,antonelli,84.0,7
2025,19,albon,70.0,8
2025,19,hadjar,38.0,9
2025,19,hulkenberg,37.0,10
2025,19,alonso,36.0,11
2025,19,lawson,30.0,12
2025,19,sainz,29.0,13
2025,19,stroll,28.0,14
2025,19,ocon,24.0,15
2025,19,gasly,19.0,16
2025,19,bortoleto,18.0,17
2025,19,bearman,16.0,18
2025,19,tsunoda,14.0,19
2025,19,doohan,0.0,20
2025,19,colapinto,0.0,20
2025,20,piastri,325.0,1
2025,20,norris,317.0,2
2025,20,max_verstappen,284.0,3
2025,20,russell,235.0,4
2025,20,leclerc,179.0,5
2025,20,hamilton,123.0,6
2025,20,antonelli,84.0,7
2025,20,albon,70.0,8
2025,20,hulkenberg,41.0,9
2025,20,hadjar,38.0,10
2025,20,alonso,37.0,11
2025,20,lawson,30.0,12
2025,20,sainz,29.0,13
2025,20,stroll,28.0,14
2025,20,ocon,24.0,15
2025,20,tsunoda,20.0,16
2025,20,gasly,19.0,17
2025,20,bearman,18.0,18
2025,20,bortoleto,18.0,18
2025,20,doohan,0.0,20
2025,20,colapinto,0.0,20
2025,21,norris,342.0,1
2025,21,piastri,335.0,2
2025,21,max_verstappen,299.0,3
2025,21,russell,241.0,4
2025,21,leclerc,197.0,5
2025,21,hamilton,127.0,6
2025,21,antonelli,92.0,7
2025,21,albon,70.0,8
2025,21,hulkenberg,41.0,9
2025,21,hadjar,38.0,10
2025,21,alonso,37.0,11
2025,21,bearman,30.0,12
2025,21,lawson,30.0,12
2025,21,sainz,29.0,14
2025,21,stroll,28.0,15
2025,21,ocon,26.0,16
2025,21,tsunoda,20.0,17
2025,21,gasly,19.0,18
2025,21,bortoleto,19.0,18
2025,21,doohan,0.0,20
2025,21,colapinto,0.0,20
2025,22,norris,367.0,1
2025,22,piastri,345.0,2
2025,22,max_verstappen,314.0,3
2025,22,russell,253.0,4
2025,22,leclerc,197.0,5
2025,22,hamilton,127.0,6
2025,22,antonelli,110.0,7
2025,22,albon,70.0,8
2025,22,hulkenberg,43.0,9
2025,22,hadjar,42.0,10
2025,22,bearman,38.0,11
2025,22,alonso,37.0,12
2025,22,lawson,36.0,13
2025,22,sainz,29.0,14
2025,22,stroll,28.0,15
2025,22,ocon,26.0,16
2025,22,gasly,20.0,17
2025,22,tsunoda,20.0,17
2025,22,bortoleto,19.0,19
2025,22,doohan,0.0,20
2025,22,colapinto,0.0,20
2025,23,norris,367.0,1
2025,23,piastri,345.0,2
2025,23,max_verstappen,339.0,3
2025,23,russell,271.0,4
2025,23,leclerc,209.0,5
2025,23,hamilton,131.0,6
2025,23,antonelli,125.0,7
2025,23,albon,70.0,8
2025,23,hadjar,50.0,9
2025,23,hulkenberg,49.0,10
2025,23,bearman,39.0,11
2025,23,sainz,39.0,11
2025,23,alonso,37.0,13
2025,23,lawson,36.0,14
2025,23,stroll,28.0,15
2025,23,ocon,28.0,15
2025,23,gasly,20.0,17
2025,23,tsunoda,20.0,17
2025,23,bortoleto,19.0,19
2025,23,doohan,0.0,20
2025,23,colapinto,0.0,20
2025,24,norris,379.0,1
2025,24,max_verstappen,364.0,2
2025,24,piastri,363.0,3
2025,24,russell,279.0,4
2025,24,leclerc,213.0,5
2025,24,antonelli,135.0,6
2025,24,hamilton,131.0,7
2025,24,albon,70.0,8
2025,24,sainz,54.0,9
2025,24,hadjar,50.0,10
2025,24,hulkenberg,49.0,11
2025,24,alonso,43.0,12
2025,24,bearman,39.0,13
2025,24,lawson,38.0,14
2025,24,stroll,28.0,15
2025,24,ocon,28.0,15
2025,24,tsunoda,21.0,17
2025,24,gasly,20.0,18
2025,24,bortoleto,19.0,19
2025,24,doohan,0.0,20
2025,24,colapinto,0.0,20
2026,2,russell,25.0,1
2026,2,antonelli,18.0,2
2026,2,leclerc,15.0,3
2026,2,hamilton,12.0,4
2026,2,norris,10.0,5
2026,2,max_verstappen,8.0,6
2026,2,bearman,6.0,7
2026,2,arvid_lindblad,4.0,8
2026,2,bortoleto,2.0,9
2026,2,gasly,1.0,10
2026,2,ocon,0.0,11
2026,2,albon,0.0,11
2026,2,lawson,0.0,11
2026,2,colapinto,0.0,11
2026,2,sainz,0.0,11
2026,2,perez,0.0,11
2026,2,stroll,0.0,11
2026,2,alonso,0.0,11
2026,2,bottas,0.0,11
2026,2,hadjar,0.0,11
2026,2,piastri,0.0,11
2026,2,hulkenberg,0.0,11
2026,3,russell,43.0,1
2026,3,antonelli,43.0,1
2026,3,leclerc,27.0,3
2026,3,hamilton,27.0,3
2026,3,bearman,16.0,5
2026,3,norris,10.0,6
2026,3,gasly,9.0,7
2026,3,max_verstappen,8.0,8
2026,3,lawson,6.0,9
2026,3,arvid_lindblad,4.0,10
2026,3,hadjar,4.0,10
2026,3,bortoleto,2.0,12
2026,3,sainz,2.0,12
2026,3,colapinto,1.0,14
2026,3,ocon,0.0,15
2026,3,albon,0.0,15
2026,3,perez,0.0,15
2026,3,stroll,0.0,15
2026,3,alonso,0.0,15
2026,3,bottas,0.0,15
2026,3,piastri,0.0,15
2026,3,hulkenberg,0.0,15
2026,4,antonelli,68.0,1
2026,4,russell,55.0,2
2026,4,leclerc,42.0,3
2026,4,hamilton,35.0,4
2026,4,norris,20.0,5
2026,4,piastri,18.0,6
2026,4,bearman,16.0,7
2026,4,gasly,15.0,8
2026,4,max_verstappen,12.0,9
2026,4,lawson,8.0,10
2026,4,arvid_lindblad,4.0,11
2026,4,hadjar,4.0,11
2026,4,bortoleto,2.0,13
2026,4,sainz,2.0,13
2026,4,ocon,1.0,15
2026,4,colapinto,1.0,15
2026,4,albon,0.0,17
2026,4,perez,0.0,17
2026,4,stroll,0.0,17
2026,4,alonso,0.0,17
2026,4,bottas,0.0,17
2026,4,hulkenberg,0.0,17
2026,5,antonelli,93.0,1
2026,5,russell,67.0,2
2026,5,leclerc,46.0,3
2026,5,hamilton,43.0,4
2026,5,norris,38.0,5
2026,5,piastri,33.0,6
2026,5,max_verstappen,22.0,7
2026,5,bearman,16.0,8
2026,5,gasly,15.0,9
2026,5,lawson,8.0,10
2026,5,colapinto,7.0,11
2026,5,arvid_lindblad,4.0,12
2026,5,sainz,4.0,12
2026,5,hadjar,4.0,12
2026,5,bortoleto,2.0,15
2026,5,ocon,1.0,16
2026,5,albon,1.0,16
2026,5,perez,0.0,18
2026,5,stroll,0.0,18
2026,5,alonso,0.0,18
2026,5,bottas,0.0,18
2026,5,hulkenberg,0.0,18
2026,6,antonelli,118.0,1
2026,6,russell,67.0,2
2026,6,hamilton,61.0,3
2026,6,leclerc,58.0,4
2026,6,norris,38.0,5
2026,6,max_verstappen,37.0,6
2026,6,piastri,33.0,7
2026,6,gasly,19.0,8
2026,6,bearman,17.0,9
